name,date,open,high,low,close,volume
TXN,2018-04-25,101.4600,104.2500,99.7601,103.0000,12696034
TXN,2018-04-24,99.7600,101.2200,97.3900,98.4200,8420271
TXN,2018-04-23,100.5900,100.5900,98.0200,98.0900,5934234
TXN,2018-04-20,100.9600,101.6300,98.8701,99.9600,7858035
TXN,2018-04-19,103.7400,103.8400,99.9100,101.2900,8624892
TXN,2018-04-18,105.0700,105.9000,104.0800,105.3500,3554717
TXN,2018-04-17,104.0900,105.7000,103.6900,105.3900,4001105
TXN,2018-04-16,103.0700,104.1900,102.6200,103.5000,2831533
TXN,2018-04-13,104.9500,105.0000,101.9000,102.1600,3518897
TXN,2018-04-12,103.0500,104.5000,102.9326,104.2400,4578309
TXN,2018-04-11,101.4100,103.0900,101.0300,102.3400,3829998
TXN,2018-04-10,101.6700,103.0700,100.6328,102.3600,6732275
TXN,2018-04-09,100.0400,102.8900,99.6000,99.8100,5840886
TXN,2018-04-06,100.9700,102.3438,99.0200,99.4600,5095651
TXN,2018-04-05,103.8300,104.0100,100.8700,102.2400,5477432
TXN,2018-04-04,99.9800,104.5700,99.8100,104.2100,4514965
TXN,2018-04-03,101.9200,102.7400,100.5900,102.1800,6898677
TXN,2018-04-02,102.8600,103.5200,99.7300,100.6500,5865405
TXN,2018-03-29,102.8200,105.0400,102.2400,103.8900,4311092
TXN,2018-03-28,102.2700,103.7600,101.4100,101.9100,5352223
TXN,2018-03-27,108.0000,108.1000,101.8200,102.5600,4984110
TXN,2018-03-26,104.1100,106.7200,103.0300,106.6000,5585097
TXN,2018-03-23,104.0300,104.9400,101.3400,101.3600,6555201
TXN,2018-03-22,106.5100,107.7600,103.8000,103.9000,6985300
TXN,2018-03-21,109.1300,110.2900,108.0600,108.6400,3670208
TXN,2018-03-20,108.2700,110.0000,108.2700,109.4600,3237780
TXN,2018-03-19,109.3700,109.3800,105.9500,107.8600,5288997
TXN,2018-03-16,110.1200,110.7399,109.5100,109.9700,7455847
TXN,2018-03-15,109.9400,110.9100,109.2700,109.7100,3330469
TXN,2018-03-14,111.2100,111.7000,109.1700,109.9700,3206720
TXN,2018-03-13,112.4900,113.5472,110.0900,110.5900,5477699
TXN,2018-03-12,112.0400,113.0000,111.4600,111.6300,4107294
TXN,2018-03-09,110.0000,111.6100,109.3300,111.5300,5061781
